,0
65940,0.2695786
65941,0.28494343
65942,0.16870327
65943,0.01791958
65944,0.008630503
65945,0.004339399
65946,0.29217172
65947,0.072554454
65948,0.35010535
65949,0.03574998
65950,0.11182882
65951,0.13410617
65952,0.0037667193
65953,0.38841358
65954,0.0770002
65955,0.17636614
65956,0.20252442
65957,0.008297317
65958,0.35561517
65959,0.08007233
65960,0.20796211
65961,0.030757632
65962,0.12521064
65963,0.29373288
65964,0.012726262
65965,0.27639657
65966,0.038780566
65967,0.35084364
65968,0.2091794
65969,0.10745557
65970,0.31609342
65971,0.26648077
65972,0.2661558
65973,0.39032125
65974,0.116893455
65975,0.11919579
65976,0.23617816
65977,0.301023
65978,0.24219063
65979,0.1312949
65980,0.17620803
65981,0.2077181
65982,0.28838164
65983,0.12867095
65984,0.36791313
65985,0.32549155
65986,0.01028863
65987,0.19001676
65988,0.23623565
65989,0.1807481
65990,0.18643454
65991,0.3976282
65992,0.26131937
65993,0.17781869
65994,0.08525607
65995,0.22516455
65996,0.17548111
65997,0.32664505
65998,0.123508975
65999,0.46173048
66000,0.08728945
66001,0.028249593
66002,0.17127445
66003,0.13515994
66004,0.07761036
66005,0.024706215
66006,0.33945307
66007,0.11669855
66008,0.24427968
66009,0.08534755
66010,0.08694051
66011,0.0028323065
66012,0.14448169
66013,0.111323416
66014,0.021641959
66015,0.0061279964
66016,0.20393114
66017,0.39184877
66018,0.32725754
66019,0.29174373
66020,0.39475396
66021,0.21710804
66022,0.047121897
66023,0.10131483
66024,0.3089514
66025,0.30704695
66026,0.032824397
66027,0.14040272
66028,0.41667643
66029,0.30282488
66030,0.27022615
66031,0.08859368
66032,0.29688153
66033,0.16057906
66034,0.26352465
66035,0.3600662
66036,0.0054373667
66037,0.19871707
66038,0.2518689
66039,0.21892984
66040,0.15771158
66041,0.11979768
66042,0.06529252
66043,0.1307139
66044,0.24918114
66045,0.23012638
66046,0.01836338
66047,0.020493822
66048,0.28480795
66049,0.114571914
66050,0.25855547
66051,0.13665211
66052,0.01854946
66053,0.052856244
66054,0.3997779
66055,0.21354544
66056,0.16577616
66057,0.029554455
66058,0.099489346
66059,0.11918421
66060,0.2783377
66061,0.35825777
66062,0.0600287
66063,0.22480819
66064,0.31204498
66065,0.2935685
66066,0.13427296
66067,0.19415888
66068,0.04072237
66069,0.24730064
66070,0.032400288
66071,0.14954221
66072,0.035895154
66073,0.384338
66074,0.15632361
66075,0.042940326
66076,0.38430497
66077,0.111205086
66078,0.1785943
66079,0.24236766
66080,0.0713136
66081,0.20328434
66082,0.18512455
66083,0.07484393
66084,0.2813047
66085,0.0072810464
66086,0.3821682
66087,0.1187284
66088,0.045574058
66089,0.37629324
66090,0.2753603
66091,0.25861564
66092,0.10949421
66093,0.18351312
66094,0.095062524
66095,0.2779038
66096,0.26791212
66097,0.19680022
66098,0.4118319
66099,0.2649821
66100,0.39756393
66101,0.090330705
66102,0.008571781
66103,0.01995521
66104,0.343971
66105,0.29719302
66106,0.11624518
66107,0.3358112
66108,0.0051155463
66109,0.2921596
66110,0.3884048
66111,0.30521405
66112,0.2112349
66113,0.39899674
66114,0.2814845
66115,0.21784769
66116,0.046731308
66117,0.07562469
66118,0.21627373
66119,0.33707803
66120,0.06975399
66121,0.13901384
66122,0.17277406
66123,0.022383435
66124,0.083222054
66125,0.04085532
66126,0.012729181
66127,0.31601796
66128,0.18098311
66129,0.035825994
66130,0.2780746
66131,0.3845365
66132,0.22405683
66133,0.115961686
66134,0.057693366
66135,0.21419725
66136,0.07437205
66137,0.14603904
66138,0.13198765
66139,0.09022339
66140,0.12837605
66141,0.10858372
66142,0.008036621
66143,0.0067502353
66144,0.41277602
66145,0.113902405
66146,0.018832419
66147,0.13768686
66148,0.42966282
66149,0.05432287
66150,0.30803043
66151,0.15291435
66152,0.38102323
66153,0.23524989
66154,0.234226
66155,0.41711333
66156,0.019349694
66157,0.13472077
66158,0.40550718
66159,0.024817683
66160,0.14066753
66161,0.23275088
66162,0.008895344
66163,0.121781826
66164,0.3830616
66165,0.24097195
66166,0.22457534
66167,0.17965287
66168,0.059883542
66169,0.21366787
66170,0.15848489
66171,0.28897896
66172,0.22321324
66173,0.35355747
66174,0.2754507
66175,0.009661258
66176,0.24759084
66177,0.036705293
66178,0.029264595
66179,0.16081057
66180,0.0070448853
66181,0.19266121
66182,0.18439108
66183,0.22897139
66184,0.33523878
66185,0.18262747
66186,0.27417126
66187,0.19082744
66188,0.39444327
66189,0.2632838
66190,0.30933234
66191,0.4073543
66192,0.24489883
66193,0.23621681
66194,0.29331228
66195,0.15386888
66196,0.34998348
66197,0.27687615
66198,0.2508363
66199,0.21130155
66200,0.20615363
66201,0.26937097
66202,0.28548104
66203,0.04984321
66204,0.14907214
66205,0.3181847
66206,0.36371017
66207,0.37502795
66208,0.007701814
66209,0.3127417
66210,0.22455876
66211,0.36400095
66212,0.3389582
66213,0.058194987
66214,0.30694786
66215,0.08312255
66216,0.03299333
66217,0.016756646
66218,0.14410754
66219,0.006105164
66220,0.08517203
66221,0.21693681
66222,0.08453943
66223,0.0153758675
66224,0.06485914
66225,0.26099005
66226,0.3860305
66227,0.29331627
66228,0.252579
66229,0.13619557
66230,0.35523498
66231,0.12542737
66232,0.068791345
66233,0.1420341
66234,0.28527656
66235,0.0110540185
66236,0.15618217
66237,0.36954847
66238,0.23271799
66239,0.01672532
66240,0.23762384
66241,0.0060636457
66242,0.023868907
66243,0.13690682
66244,0.2159418
66245,0.0043625813
66246,0.24228436
66247,0.15387541
66248,0.12989418
66249,0.009464015
66250,0.07240619
66251,0.009746492
66252,0.42032573
66253,0.18451166
66254,0.15671392
66255,0.34058398
66256,0.34210023
66257,0.012900755
66258,0.24397314
66259,0.22190747
66260,0.03362912
66261,0.43253392
66262,0.40288523
66263,0.23002078
66264,0.028861463
66265,0.0082049165
66266,0.0038304254
66267,0.34589243
66268,0.02570467
66269,0.3831809
66270,0.18319924
66271,0.39447942
66272,0.31175885
66273,0.21502297
66274,0.008040328
66275,0.0072788596
66276,0.23031116
66277,0.37645385
66278,0.35514286
66279,0.3978825
66280,0.15342677
66281,0.010943299
66282,0.3741262
66283,0.21390474
66284,0.16341698
66285,0.25746247
66286,0.03410026
66287,0.2690211
66288,0.31227404
66289,0.08424346
66290,0.33795258
66291,0.25720572
66292,0.1796023
66293,0.010174096
66294,0.033085957
66295,0.20323542
66296,0.06332166
66297,0.12715273
66298,0.13371246
66299,0.3883251
66300,0.2104286
66301,0.009737423
66302,0.16035321
66303,0.18437393
66304,0.25335664
66305,0.20527215
66306,0.06601299
66307,0.007086057
66308,0.29454297
66309,0.15746443
66310,0.22604159
66311,0.16308054
66312,0.075728305
66313,0.18604508
66314,0.01091375
66315,0.33788708
66316,0.16605134
66317,0.03101242
66318,0.1023511
66319,0.33649126
66320,0.032720055
66321,0.03151235
66322,0.31516066
66323,0.13653602
66324,0.3717786
66325,0.23443551
66326,0.33966023
66327,0.4017085
66328,0.18464616
66329,0.25482923
66330,0.14240554
66331,0.35333198
66332,0.015900914
66333,0.15922588
66334,0.11738768
66335,0.19914189
66336,0.010172125
66337,0.3123965
66338,0.21542193
66339,0.2530116
66340,0.21852876
66341,0.083693504
66342,0.3953011
66343,0.2312341
66344,0.15223342
66345,0.0017531775
66346,0.0873777
66347,0.14061852
66348,0.1599793
66349,0.047586963
66350,0.22252703
66351,0.022761565
66352,0.32889035
66353,0.0059577078
66354,0.059512626
66355,0.31324053
66356,0.21097434
66357,0.19784917
66358,0.3815719
66359,0.23057462
66360,0.23506972
66361,0.43322378
66362,0.0044214576
66363,0.3086559
66364,0.33734086
66365,0.018046152
66366,0.116818115
66367,0.3799957
66368,0.045849554
66369,0.00836603
66370,0.15961802
66371,0.1423162
66372,0.06554294
66373,0.21923153
66374,0.096616596
66375,0.1708557
66376,0.21229106
66377,0.31003588
66378,0.12673953
66379,0.26516244
66380,0.17959507
66381,0.3263122
66382,0.011313641
66383,0.024525028
66384,0.027471378
66385,0.2785664
66386,0.10237864
66387,0.12228383
66388,0.10743998
66389,0.14182721
66390,0.21621719
66391,0.010884507
66392,0.44056985
66393,0.36865816
66394,0.038890928
66395,0.32504147
66396,0.03962382
66397,0.11922139
66398,0.0567237
66399,0.31069332
66400,0.04149265
66401,0.2678615
66402,0.0332293
66403,0.24360466
66404,0.026396489
66405,0.13358453
66406,0.20151679
66407,0.39024314
66408,0.27257535
66409,0.05987808
66410,0.29551962
66411,0.35159227
66412,0.17660187
66413,0.11976756
66414,0.32782805
66415,0.41822797
66416,0.13049532
66417,0.26657268
66418,0.35274848
66419,0.046525657
66420,0.005282739
66421,0.2908851
66422,0.23124547
66423,0.17097612
66424,0.21335588
66425,0.32291466
66426,0.08696385
66427,0.3344493
66428,0.14289546
66429,0.39442533
66430,0.31521097
66431,0.07264525
66432,0.21938312
66433,0.33778393
66434,0.31612298
66435,0.08315142
66436,0.16283363
66437,0.40326512
66438,0.018277079
66439,0.03702129
66440,0.2468135
66441,0.0068447627
66442,0.34164107
66443,0.16633725
66444,0.08609882
66445,0.33760196
66446,0.20572744
66447,0.27130598
66448,0.19412458
66449,0.12633838
66450,0.4315069
66451,0.44811895
66452,0.23314553
66453,0.22401217
66454,0.3516218
66455,0.30661726
66456,0.40568203
66457,0.29670927
66458,0.19153398
66459,0.1683132
66460,0.31779203
66461,0.40944293
66462,0.2613859
66463,0.046672605
66464,0.2741813
66465,0.360347
66466,0.45870975
66467,0.39232817
66468,0.12866813
66469,0.33955765
66470,0.14812861
66471,0.26531795
66472,0.12501024
66473,0.3596622
66474,0.21921684
66475,0.06376652
66476,0.105727494
66477,0.217325
66478,0.19825989
66479,0.012696897
66480,0.0858165
66481,0.3084962
66482,0.3551986
66483,0.1436778
66484,0.09406312
66485,0.23550874
66486,0.13727754
66487,0.32625937
66488,0.371062
66489,0.04993862
66490,0.0037423037
66491,0.20122765
66492,0.23056811
66493,0.16301809
66494,0.23467252
66495,0.25683513
66496,0.06383129
66497,0.12630993
66498,0.035519663
66499,0.24128264
66500,0.3371233
66501,0.060969453
66502,0.37793234
66503,0.030217484
66504,0.35592166
66505,0.20614284
66506,0.15780406
66507,0.16498898
66508,0.22329716
66509,0.29152188
66510,0.077726945
66511,0.069364786
66512,0.009192839
66513,0.2514025
66514,0.32363853
66515,0.03290734
66516,0.24595965
66517,0.1463653
66518,0.13454121
66519,0.38138148
66520,0.25698754
66521,0.18157294
66522,0.0064444095
66523,0.0352397
66524,0.16100657
66525,0.3194809
66526,0.3908953
66527,0.12559842
66528,0.34144196
66529,0.3149549
66530,0.27585796
66531,0.32503015
66532,0.0045982003
66533,0.3027152
66534,0.011833759
66535,0.26807633
66536,0.35816514
66537,0.22539233
66538,0.31326503
66539,0.060917366
66540,0.1767254
66541,0.3998922
66542,0.28764424
66543,0.11927822
66544,0.43823573
66545,0.09781617
66546,0.19732976
66547,0.058668774
66548,0.12310687
66549,0.18386713
66550,0.14431858
66551,0.18849297
66552,0.3075638
66553,0.34539324
66554,0.07303907
66555,0.05086594
66556,0.046128415
66557,0.2728325
66558,0.17334963
66559,0.38902044
66560,0.0084901415
66561,0.006117711
66562,0.29238522
66563,0.31693962
66564,0.090633005
66565,0.10997966
66566,0.111921206
66567,0.25484714
66568,0.37552798
66569,0.2660962
66570,0.45716682
66571,0.33327943
66572,0.21978275
66573,0.2567555
66574,0.1166884
66575,0.1432478
66576,0.43276563
66577,0.2577555
66578,0.13982145
66579,0.37179592
66580,0.11777662
66581,0.244433
66582,0.29480848
66583,0.0289923
66584,0.28048712
66585,0.009455003
66586,0.09285048
66587,0.021128766
66588,0.12809594
66589,0.14276694
66590,0.006123066
66591,0.04007972
66592,0.10664956
66593,0.26797897
66594,0.23408945
66595,0.39790815
66596,0.020174162
66597,0.17529728
66598,0.30158815
66599,0.2595584
66600,0.16850875
66601,0.18022726
66602,0.1556845
66603,0.2954847
66604,0.15959711
66605,0.40078133
66606,0.33247584
66607,0.13290755
66608,0.4308947
66609,0.015411276
66610,0.35762417
66611,0.13996695
66612,0.21215555
66613,0.40008274
66614,0.13241537
66615,0.06255901
66616,0.35064733
66617,0.2290605
66618,0.34159234
66619,0.34065542
66620,0.2705562
66621,0.2230186
66622,0.18842407
66623,0.080700666
66624,0.09899399
66625,0.18102852
66626,0.29061633
66627,0.10493672
66628,0.33354986
66629,0.08659211
66630,0.35720077
66631,0.20860098
66632,0.33177248
66633,0.27201873
66634,0.47050762
66635,0.36453807
66636,0.16107255
66637,0.21666938
66638,0.06564732
66639,0.07181713
66640,0.21306036
66641,0.16576977
66642,0.2752322
66643,0.23832244
66644,0.10941954
66645,0.37934992
66646,0.043758385
66647,0.089207605
66648,0.08101805
66649,0.071082845
66650,0.05844613
66651,0.2779818
66652,0.09717253
66653,0.32071885
66654,0.13146879
66655,0.09611006
66656,0.28160715
66657,0.16866072
66658,0.15248121
66659,0.008082621
66660,0.18253864
66661,0.19314459
66662,0.26844713
66663,0.28354126
66664,0.098156065
66665,0.30167723
66666,0.25254703
66667,0.005631862
66668,0.16334584
66669,0.0845659
66670,0.26560417
66671,0.038516298
66672,0.332074
66673,0.22126184
66674,0.23671636
66675,0.12861837
66676,0.23810229
66677,0.007421287
66678,0.12535317
66679,0.20090936
66680,0.05547829
66681,0.25465137
66682,0.018442648
66683,0.37205634
66684,0.22226611
66685,0.3377992
66686,0.2247174
66687,0.04299029
66688,0.0057948306
66689,0.33527565
66690,0.19047971
66691,0.2705056
66692,0.1867314
66693,0.2439799
66694,0.22383241
66695,0.31247523
66696,0.08071166
66697,0.027692616
66698,0.41658214
66699,0.30774182
66700,0.2667949
66701,0.26415992
66702,0.34254792
66703,0.12511978
66704,0.13027517
66705,0.1935181
66706,0.2909787
66707,0.22230113
66708,0.16881303
66709,0.1358871
66710,0.068461776
66711,0.25550616
66712,0.14947669
66713,0.32175246
66714,0.15851323
66715,0.08446132
66716,0.18329427
66717,0.0019732788
66718,0.074566945
66719,0.12560782
66720,0.031778295
66721,0.005418431
66722,0.26323497
66723,0.13077073
66724,0.097689
66725,0.11690469
66726,0.0128959585
66727,0.32436225
66728,0.25821796
66729,0.011470635
66730,0.16627286
66731,0.27467605
66732,0.011334918
66733,0.105246425
66734,0.37524542
66735,0.11123864
66736,0.020211343
66737,0.22618762
66738,0.25533664
66739,0.14719431
66740,0.1585467
66741,0.23614828
66742,0.019301545
66743,0.12920682
66744,0.35839164
66745,0.054349847
66746,0.22730331
66747,0.14095879
66748,0.40027702
66749,0.3633623
66750,0.021738147
66751,0.054933265
66752,0.046107374
66753,0.16204028
66754,0.34285614
66755,0.26441917
66756,0.10639869
66757,0.24674329
66758,0.3920367
66759,0.33654875
66760,0.36639938
66761,0.26195636
66762,0.23946264
66763,0.0041438937
66764,0.04020561
66765,0.38675287
66766,0.13398273
66767,0.26967734
66768,0.45439595
66769,0.38128805
66770,0.347648
66771,0.028389715
66772,0.16695571
66773,0.36306152
66774,0.14510721
66775,0.045875173
66776,0.014923919
66777,0.23692995
66778,0.046841327
66779,0.0524762
66780,0.3345813
66781,0.14474314
66782,0.01517103
66783,0.13573712
66784,0.0907675
66785,0.08893371
66786,0.0959754
66787,0.3136745
66788,0.21513186
66789,0.16468267
66790,0.4804455
66791,0.13687202
66792,0.05655693
66793,0.20892137
66794,0.16077244
66795,0.008092616
66796,0.33681965
66797,0.013479455
66798,0.33654818
66799,0.025459375
66800,0.20986852
66801,0.03163733
66802,0.059690733
66803,0.23306999
66804,0.18355225
66805,0.036278047
66806,0.13069797
66807,0.38217536
66808,0.12026246
66809,0.17680842
66810,0.23440188
66811,0.26922384
66812,0.031293564
66813,0.058604553
66814,0.1314305
66815,0.28060314
66816,0.45278287
66817,0.35200846
66818,0.03905922
66819,0.04411609
66820,0.08351199
66821,0.29739174
66822,0.27749678
66823,0.02853229
66824,0.31645885
66825,0.16731903
66826,0.004940916
66827,0.014683437
66828,0.16904378
66829,0.013918202
66830,0.32136375
66831,0.23442927
66832,0.28029847
66833,0.025856342
66834,0.10863122
66835,0.14652768
66836,0.22934037
66837,0.40068918
66838,0.17438287
66839,0.35562393
66840,0.042734362
66841,0.018975336
66842,0.029605757
66843,0.36911657
66844,0.1735196
66845,0.26371235
66846,0.32686096
66847,0.42644072
66848,0.23447329
66849,0.1227511
66850,0.1776565
66851,0.33110666
66852,0.004557956
66853,0.10672933
66854,0.13621809
66855,0.097347766
66856,0.07010233
66857,0.13432698
66858,0.41024554
66859,0.14108105
66860,0.12765694
66861,0.21957189
66862,0.007029781
66863,0.13445008
66864,0.3626938
66865,0.31029037
66866,0.09630425
66867,0.311864
66868,0.29272607
66869,0.12680554
66870,0.08304198
66871,0.17698264
66872,0.28353024
66873,0.020746874
66874,0.28723115
66875,0.32152966
66876,0.0049508475
66877,0.13312358
66878,0.21480735
66879,0.13256356
66880,0.204546
66881,0.019459495
66882,0.3363888
66883,0.049234677
66884,0.23012944
66885,0.13423441
66886,0.33705425
66887,0.37703052
66888,0.006595956
66889,0.16346236
66890,0.30244124
66891,0.12227674
66892,0.25173804
66893,0.06646668
66894,0.3802029
66895,0.18992631
66896,0.3734798
66897,0.32942557
66898,0.15224503
66899,0.05513526
66900,0.06171953
66901,0.29552156
66902,0.19431134
66903,0.3689244
66904,0.42422208
66905,0.3553101
66906,0.06129868
66907,0.3124087
66908,0.16086534
66909,0.40669987
66910,0.09738688
66911,0.15647309
66912,0.24069922
66913,0.18770124
66914,0.38192675
66915,0.34387532
66916,0.37213063
66917,0.008623801
66918,0.13260782
66919,0.06608796
66920,0.16811007
66921,0.31724367
66922,0.27591133
66923,0.27648148
66924,0.1547893
66925,0.11440694
66926,0.053063586
66927,0.19702037
66928,0.16979983
66929,0.2518915
66930,0.26922905
66931,0.19057085
66932,0.120198086
66933,0.356797
66934,0.1011277
66935,0.3377968
66936,0.023593467
66937,0.23447073
66938,0.13215989
66939,0.051795084
66940,0.008128464
66941,0.21405016
66942,0.25001052
66943,0.13643189
66944,0.15710162
66945,0.005498506
66946,0.40958574
66947,0.16782258
66948,0.32871732
66949,0.25051826
66950,0.1764626
66951,0.23084347
66952,0.3023015
66953,0.16101561
66954,0.30988792
66955,0.20241968
66956,0.025081601
66957,0.29273653
66958,0.14391899
66959,0.068070665
66960,0.08414166
66961,0.014651898
66962,0.18716624
66963,0.29994544
66964,0.14465603
66965,0.30126405
66966,0.37032858
66967,0.053174935
66968,0.13888484
66969,0.25392297
66970,0.35251203
66971,0.22109419
66972,0.39372838
66973,0.3087047
66974,0.06486885
66975,0.21356145
66976,0.03910584
66977,0.0154113
66978,0.14105697
66979,0.0036964845
66980,0.09168205
66981,0.43796524
66982,0.18422128
66983,0.2538837
66984,0.20065048
66985,0.0073852018
66986,0.15471381
66987,0.020214098
66988,0.35385194
66989,0.20205602
66990,0.23940752
66991,0.3530771
66992,0.16693906
66993,0.25411534
66994,0.08581861
66995,0.19841541
66996,0.23039004
66997,0.27938232
66998,0.17023289
66999,0.3893352
67000,0.005162025
67001,0.24429265
67002,0.22914839
67003,0.043226972
67004,0.15441285
67005,0.32339993
67006,0.0217919
67007,0.017330859
67008,0.0034189895
67009,0.005523879
67010,0.12864475
67011,0.17711511
67012,0.33053604
67013,0.18132734
67014,0.1936659
67015,0.30206034
67016,0.20781459
67017,0.34359866
67018,0.3898145
67019,0.26018023
67020,0.18463323
67021,0.38814816
67022,0.35200927
67023,0.045222364
67024,0.4320397
67025,0.253543
67026,0.19781461
67027,0.1996508
67028,0.14962825
67029,0.38805088
67030,0.14800829
67031,0.01629958
67032,0.14212121
67033,0.11443201
67034,0.2572097
67035,0.09181164
67036,0.060433738
67037,0.07598725
67038,0.38288796
67039,0.41279328
67040,0.26612416
67041,0.007904563
67042,0.008198535
67043,0.0073553827
67044,0.026850022
67045,0.12467095
67046,0.40200555
67047,0.24568996
67048,0.35302964
67049,0.30933926
67050,0.12442742
67051,0.15958306
67052,0.36795548
67053,0.15880054
67054,0.005564235
67055,0.20095192
67056,0.08273773
67057,0.12461558
67058,0.14585195
67059,0.31567505
67060,0.040970232
67061,0.006970834
67062,0.05378657
67063,0.24020559
67064,0.3215032
67065,0.051022872
67066,0.3193063
67067,0.22050625
67068,0.14564773
67069,0.2652866
67070,0.241363
67071,0.04254993
67072,0.011981751
67073,0.36576846
67074,0.2624511
67075,0.08159213
67076,0.36900213
67077,0.16662695
67078,0.37582543
67079,0.055108033
67080,0.2450119
67081,0.31498381
67082,0.36406898
67083,0.43327865
67084,0.0175567
67085,0.031438816
67086,0.049837556
67087,0.12086643
67088,0.083976805
67089,0.15538208
67090,0.039208397
67091,0.30788714
67092,0.26632646
67093,0.2970933
67094,0.013241349
67095,0.019315327
67096,0.22155377
67097,0.3240683
67098,0.27588806
67099,0.15441704
67100,0.15784596
67101,0.10345544
67102,0.13975292
67103,0.26351038
67104,0.19420642
67105,0.308444
67106,0.27703214
67107,0.35888645
67108,0.10287048
67109,0.18614736
67110,0.09273806
67111,0.033225928
67112,0.4629286
67113,0.14494371
67114,0.0064615365
67115,0.14370093
67116,0.15675402
67117,0.029160716
67118,0.26323247
67119,0.006163895
67120,0.07325664
67121,0.14238583
67122,0.36463603
67123,0.18964225
67124,0.2446697
67125,0.3838765
67126,0.41081703
67127,0.07488689
67128,0.069295004
67129,0.37286183
67130,0.05681039
67131,0.011186375
67132,0.19770122
67133,0.22969377
67134,0.3950542
67135,0.41889983
67136,0.016465234
67137,0.39097613
67138,0.10304506
67139,0.07860218
67140,0.27324706
67141,0.13247414
67142,0.36486664
67143,0.3052669
67144,0.1073271
67145,0.07820409
67146,0.19855629
67147,0.13708474
67148,0.25790858
67149,0.3681644
67150,0.028540213
67151,0.11024158
67152,0.028936129
67153,0.0057631955
67154,0.30757508
67155,0.16809253
67156,0.24203889
67157,0.23371331
67158,0.14022832
67159,0.37874418
67160,0.0949046
67161,0.11250736
67162,0.0108669065
67163,0.09921773
67164,0.33441415
67165,0.46480238
67166,0.1887583
67167,0.32981506
67168,0.06048424
67169,0.2690648
67170,0.12988423
67171,0.37222937
67172,0.004236536
67173,0.14073147
67174,0.17095153
67175,0.13932285
67176,0.2105793
67177,0.05452148
67178,0.18669315
67179,0.09917608
67180,0.09981598
67181,0.15442352
67182,0.102117404
67183,0.26809576
67184,0.3432251
67185,0.1416234
67186,0.3575781
67187,0.20776588
67188,0.27746993
67189,0.3821544
67190,0.323481
67191,0.23962641
67192,0.38241178
67193,0.3070477
67194,0.043718413
67195,0.42469183
67196,0.017805811
67197,0.3108284
67198,0.38276
67199,0.08971526
67200,0.2191995
67201,0.25976357
67202,0.27065316
67203,0.021245183
67204,0.04108816
67205,0.20989609
67206,0.009434985
67207,0.050588638
67208,0.270917
67209,0.35054663
67210,0.32637706
67211,0.084351055
67212,0.22516994
67213,0.03897356
67214,0.3599668
67215,0.3307731
67216,0.048641585
67217,0.0921098
67218,0.42048427
67219,0.34589836
67220,0.09507349
67221,0.04955786
67222,0.19337942
67223,0.26353472
67224,0.008544685
67225,0.40763488
67226,0.21142496
67227,0.26832616
67228,0.3064665
67229,0.040781885
67230,0.24242543
67231,0.034249302
67232,0.06549655
67233,0.28005934
67234,0.1048581
67235,0.1818488
67236,0.13116589
67237,0.4415662
67238,0.16568068
67239,0.14277063
67240,0.39997825
67241,0.14515749
67242,0.150581
67243,0.28906688
67244,0.12923904
67245,0.01454284
67246,0.23514791
67247,0.25319415
67248,0.34248376
67249,0.016428676
67250,0.18560898
67251,0.075360656
67252,0.3738403
67253,0.23380566
67254,0.2801803
67255,0.15884003
67256,0.29428077
67257,0.3082098
67258,0.33548525
67259,0.14002906
67260,0.283392
67261,0.22444615
67262,0.23567498
67263,0.03963595
67264,0.011948744
67265,0.10490559
67266,0.4332827
67267,0.014589803
67268,0.20767733
67269,0.17719959
67270,0.3257782
67271,0.27428803
67272,0.012300244
67273,0.0046869013
67274,0.4088587
67275,0.27639773
67276,0.21983993
67277,0.13325964
67278,0.34577322
67279,0.20444676
67280,0.13277987
67281,0.14788136
67282,0.2735009
67283,0.21007992
67284,0.21736926
67285,0.022200651
67286,0.19477908
67287,0.18744493
67288,0.31915283
67289,0.21965723
67290,0.301573
67291,0.05392704
67292,0.13061783
67293,0.3191351
67294,0.0074333884
67295,0.24112055
67296,0.14351672
67297,0.060132
67298,0.003608821
67299,0.31382748
67300,0.13960649
67301,0.3718356
67302,0.01150727
67303,0.015892532
67304,0.013011384
67305,0.36540392
67306,0.34211275
67307,0.08340643
67308,0.28528792
67309,0.09951009
67310,0.017399732
67311,0.2061966
67312,0.24120286
67313,0.22910844
67314,0.31228328
67315,0.16647044
67316,0.18071456
67317,0.21923263
67318,0.20819648
67319,0.30879378
67320,0.33216903
67321,0.46848318
67322,0.30312046
67323,0.16333611
67324,0.28528732
67325,0.25229844
67326,0.16574964
67327,0.011175951
67328,0.045053642
67329,0.33063883
67330,0.13723227
67331,0.26903495
67332,0.06663349
67333,0.30347782
67334,0.294366
67335,0.2811074
67336,0.16235672
67337,0.03210273
67338,0.17712471
67339,0.43863538
67340,0.04387041
67341,0.036765106
67342,0.04000166
67343,0.44908053
67344,0.13830093
67345,0.29711422
67346,0.2917032
67347,0.111882806
67348,0.124758124
67349,0.32379737
67350,0.13316035
67351,0.29732338
67352,0.31399715
67353,0.16466756
67354,0.13655157
67355,0.031121708
67356,0.48007035
67357,0.509777
67358,0.124223575
67359,0.25582257
67360,0.15937284
67361,0.32293895
67362,0.011172097
67363,0.09498978
67364,0.18790722
67365,0.32100907
67366,0.03850867
67367,0.00539477
67368,0.36521348
67369,0.077633716
67370,0.20062867
67371,0.08181795
67372,0.15175582
67373,0.15706745
67374,0.2073603
67375,0.27786705
67376,0.26073894
67377,0.23249811
67378,0.105706275
67379,0.012279192
67380,0.017263837
67381,0.16209382
67382,0.056713525
67383,0.16425419
67384,0.059184544
67385,0.057788376
67386,0.2063211
67387,0.40560657
67388,0.22498044
67389,0.035294104
67390,0.035806127
67391,0.045615524
67392,0.12040016
67393,0.2626525
67394,0.04126477
67395,0.17621139
67396,0.15104964
67397,0.01776002
67398,0.0651788
67399,0.058154628
67400,0.14852896
67401,0.38510072
67402,0.02215411
67403,0.011177404
67404,0.052978106
67405,0.08456868
67406,0.30217695
67407,0.19678056
67408,0.31997213
67409,0.25349045
67410,0.30821562
67411,0.06612398
67412,0.017689139
67413,0.09647961
67414,0.005000964
67415,0.1915301
67416,0.10889748
67417,0.0042262375
67418,0.26457906
67419,0.036871098
67420,0.0052210186
67421,0.39444947
67422,0.14195201
67423,0.051162846
67424,0.20803422
67425,0.019193765
67426,0.34154996
67427,0.1515462
67428,0.31743574
67429,0.12691942
67430,0.36206183
67431,0.18807454
67432,0.37851197
67433,0.08023707
67434,0.37447083
67435,0.24689619
67436,0.27413955
67437,0.2235356
67438,0.098943844
67439,0.1763984
67440,0.18939292
67441,0.066092886
67442,0.21058682
67443,0.048897784
67444,0.31042072
67445,0.0197929
67446,0.1942705
67447,0.21756555
67448,0.22563596
67449,0.263375
67450,0.004806839
67451,0.24415551
67452,0.14704494
67453,0.22375101
67454,0.40240762
67455,0.4253081
67456,0.28000277
67457,0.039540254
67458,0.16577978
67459,0.34748957
67460,0.1932166
67461,0.2338131
67462,0.113128334
67463,0.08994314
67464,0.3464096
67465,0.2960557
67466,0.19814403
67467,0.1377106
67468,0.3446672
67469,0.4134904
67470,0.19124103
67471,0.4423146
67472,0.16417569
67473,0.1389987
67474,0.11363125
67475,0.12792103
67476,0.38110736
67477,0.17040652
67478,0.24653904
67479,0.016184881
67480,0.37977245
67481,0.36233473
67482,0.34874287
67483,0.18273461
67484,0.30864826
67485,0.050366916
67486,0.0076445807
67487,0.36407006
67488,0.014992379
67489,0.0621222
67490,0.32598144
67491,0.26813164
67492,0.33058682
67493,0.371599
